Gene_Name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Prxl2c,784.684715729436,-0.08579026563554336,0.08538903362812224,0.005015052093312382,0.39062894892039707
Keap1,3353.9319422107915,0.0873012870585591,0.078323923275775,0.0051039656883685655,0.39583352946806427
Tgtp1,68.19062872186666,-0.038596417860059185,0.19018435383045237,0.005129250241240458,0.3960798192750983
Mpp3,6603.375908076302,0.07993021011461242,0.10417474746269793,0.005271182767225073,0.40014084438490327
Naprt,242.1232662846596,0.07544164425037947,0.12781062000237084,0.0052198871038888015,0.40014084438490327
Olfr550,383.94641998745647,0.06155046304561573,0.17518944762919442,0.005239952294444418,0.40014084438490327
Stat6,725.8914886243801,-0.07668558025501848,0.12024110909557384,0.005259644747353126,0.40014084438490327
Far2,1471.935028541061,-0.07714083502103819,0.1163541723674522,0.005314307730352676,0.40152358369092467
Glrx3,4061.966917545349,-0.08505670892236,0.08232595224718042,0.005375653284855263,0.40152358369092467
Gna14,309.9029912305627,-0.05998002012269224,0.1753867061826685,0.005379048846543228,0.40152358369092467
Slc12a9,1546.7142864173165,0.08674639157515524,0.07687724456602332,0.005341662706829238,0.40152358369092467
B630019K06Rik,2722.1844676848973,0.08046531149744082,0.09860441173015534,0.005420750939939742,0.4029574816971804
Zfp456,85.38173144915812,-0.06691793403434262,0.15608239027466314,0.005461665788103437,0.40432125038790523
Dgcr6,1653.0945401767442,0.08140938097083239,0.0921217442986954,0.0055762978787695806,0.40775415255677006
Lrrc47,3622.267921172348,0.08396322398540486,0.0835779628651702,0.00555123169913535,0.40775415255677006
Tspan18,1499.6892163485454,0.07289460473312226,0.12946352523461666,0.0055763196972597635,0.40775415255677006
Efr3b,23774.92338397392,0.08542945373889592,0.07577991328251255,0.005782683711859815,0.420191904075635
Porcn,4112.846047214519,0.08652566012385154,0.07169619603058111,0.0058028722456552285,0.420191904075635
Rtp4,46.880116777773026,-0.06276407476547428,0.15999399817217178,0.005816778800488836,0.420191904075635
Nr3c1,9605.664389947886,-0.07481460640442726,0.11192089794000808,0.005929423155425861,0.4266088989134711
1700086L19Rik,1507.2514864323823,-0.07648586132931028,0.1029307898502568,0.00603317907091656,0.427211079270633
5430405H02Rik,276.4886581343516,0.07530870398783293,0.10773424058075418,0.006030755754664718,0.427211079270633
Caml,1180.4043671767981,0.08718371297925,0.06687883952044699,0.005962547185044246,0.427211079270633
Jsrp1,84.31215826611013,0.04679943482123334,0.18159576905758232,0.006007734626752808,0.427211079270633
Cldn34c1,107.04416428106886,0.06381552287389014,0.15069325100927672,0.006122219194955163,0.43180927904575495
Gm3636,32.536001134151164,-0.04611225204535905,0.18031044005916297,0.00614930988119717,0.4320191628299894
2700069I18Rik,6.446299606738836,-0.025809074561258954,0.17247006354460018,0.006499600099876314,0.43314833704347944
Abhd15,89.5149514036137,0.06802184117526269,0.13247360439061176,0.006295508693232861,0.43314833704347944
Arhgap32,21875.346829809703,-0.08521346095355412,0.0699159353560206,0.006384131306289518,0.43314833704347944
Ccdc85b,3398.280199855359,0.06314901246493379,0.14140856058694828,0.00671012504386289,0.43314833704347944
Ccr6,73.28974593839031,-0.06327152449096463,0.13877710591613612,0.006835127169692346,0.43314833704347944
Cetn2,1610.3498837596671,-0.085879561697022,0.06762405509662374,0.00636104047335554,0.43314833704347944
Cpne8,2516.4231258638797,-0.05806743778592896,0.15286809167795573,0.006870146365038159,0.43314833704347944
Dnajc15,1133.065637646949,-0.07719212489669897,0.09029799714485136,0.006742208813310645,0.43314833704347944
Entpd2,688.4705417136934,0.07906938201940975,0.08713575302073169,0.006516687042823676,0.43314833704347944
Etl4,5381.102450639187,-0.08383073547043911,0.07211965454358044,0.006629393695269276,0.43314833704347944
