Gene,Status,Expressed_Allele,Sample,Group,Maternal,Paternal,Total_Count,AER,Observed_Expression,log2_total_count
Tsix,Imprinted,Maternal,WT_M1,WT Male,61,0,61,1,Maternal,5.954196310386875
Tsix,Imprinted,Maternal,WT_M2,WT Male,60,0,60,1,Maternal,5.930737337562887
Tsix,Imprinted,Maternal,WT_M3,WT Male,29,0,29,1,Maternal,4.906890595608519
Tsix,Imprinted,Maternal,WT_F1,WT Female,71,0,71,1,Maternal,6.169925001442312
Tsix,Imprinted,Maternal,WT_F2,WT Female,23,0,23,1,Maternal,4.584962500721156
Tsix,Imprinted,Maternal,WT_F3,WT Female,51,0,51,1,Maternal,5.700439718141092
Tsix,Imprinted,Maternal,HT_F1,HT Female,92,0,92,1,Maternal,6.539158811108031
Tsix,Imprinted,Maternal,HT_F2,HT Female,24,0,24,1,Maternal,4.643856189774724
Tsix,Imprinted,Maternal,HT_F3,HT Female,48,0,48,1,Maternal,5.614709844115208
Tsix,Imprinted,Maternal,KO_M1,KO Male,6,0,6,1,Maternal,2.807354922057604
Tsix,Imprinted,Maternal,KO_M2,KO Male,12,0,12,1,Maternal,3.700439718141092
Tsix,Imprinted,Maternal,KO_M3,KO Male,12,0,12,1,Maternal,3.700439718141092
Tssc4,Imprinted,Maternal,WT_M1,WT Male,484,554,1038,-0.0674373795761079,Not Imprinted,10.020979938904212
Tssc4,Imprinted,Maternal,WT_M2,WT Male,840,729,1569,0.07074569789674952,Not Imprinted,10.61654884377899
Tssc4,Imprinted,Maternal,WT_M3,WT Male,552,264,816,0.35294117647058826,Not Imprinted,9.674192268145683
Tssc4,Imprinted,Maternal,WT_F1,WT Female,606,637,1243,-0.0249396621078037,Not Imprinted,10.280770770130603
Tssc4,Imprinted,Maternal,WT_F2,WT Female,573,444,1017,0.12684365781710916,Not Imprinted,9.991521846075695
Tssc4,Imprinted,Maternal,WT_F3,WT Female,631,631,1262,0,Not Imprinted,10.302638923787553
Tssc4,Imprinted,Maternal,HT_F1,HT Female,1001,925,1926,0.03946002076843198,Not Imprinted,10.912140856295721
Tssc4,Imprinted,Maternal,HT_F2,HT Female,513,540,1053,-0.02564102564102564,Not Imprinted,10.041659151637214
Tssc4,Imprinted,Maternal,HT_F3,HT Female,402,562,964,-0.16597510373443983,Not Imprinted,9.914385132155443
Tssc4,Imprinted,Maternal,KO_M1,KO Male,550,649,1199,-0.08256880733944955,Not Imprinted,10.228818690495881
Tssc4,Imprinted,Maternal,KO_M2,KO Male,446,517,963,-0.07372793354101766,Not Imprinted,9.912889336229961
Tssc4,Imprinted,Maternal,KO_M3,KO Male,705,512,1217,0.15858668857847166,Not Imprinted,10.250298417906333
Ube3a,Imprinted,Maternal,WT_M1,WT Male,11469,13921,25390,-0.09657345411579361,Not Imprinted,14.632029594803909
Ube3a,Imprinted,Maternal,WT_M2,WT Male,18968,17101,36069,0.051761900801242065,Not Imprinted,15.138511802674932
Ube3a,Imprinted,Maternal,WT_M3,WT Male,8592,7010,15602,0.1013972567619536,Not Imprinted,13.929535823317357
Ube3a,Imprinted,Maternal,WT_F1,WT Female,11421,12660,24081,-0.05145135168805282,Not Imprinted,14.55566759184072
Ube3a,Imprinted,Maternal,WT_F2,WT Female,11333,10411,21744,0.04240250183958793,Not Imprinted,14.40839608835143
Ube3a,Imprinted,Maternal,WT_F3,WT Female,12598,15266,27864,-0.09575078954923916,Not Imprinted,14.766166532965467
Ube3a,Imprinted,Maternal,HT_F1,HT Female,20929,17122,38051,0.10004993298467846,Not Imprinted,15.215684662824996
Ube3a,Imprinted,Maternal,HT_F2,HT Female,12201,9565,21766,0.12110631259762933,Not Imprinted,14.409854963769897
Ube3a,Imprinted,Maternal,HT_F3,HT Female,12512,11768,24280,0.030642504118616146,Not Imprinted,14.567540218990333
Ube3a,Imprinted,Maternal,KO_M1,KO Male,6356,5072,11428,0.11235561778088904,Not Imprinted,13.480411557541508
Ube3a,Imprinted,Maternal,KO_M2,KO Male,12587,10789,23376,0.07691649555099248,Not Imprinted,14.51280217841709
Ube3a,Imprinted,Maternal,KO_M3,KO Male,13282,11722,25004,0.062390017597184454,Not Imprinted,14.609928984594935
Usp29,Imprinted,Paternal,WT_M1,WT Male,219,3282,3501,-0.8748928877463582,Paternal,11.773963368433558
Usp29,Imprinted,Paternal,WT_M2,WT Male,750,5587,6337,-0.7632949345115986,Paternal,12.629811944382233
Usp29,Imprinted,Paternal,WT_M3,WT Male,150,2243,2393,-0.8746343501880485,Paternal,11.225207436943501
Usp29,Imprinted,Paternal,WT_F1,WT Female,286,4030,4316,-0.8674698795180723,Paternal,12.075813377461454
Usp29,Imprinted,Paternal,WT_F2,WT Female,219,3071,3290,-0.8668693009118541,Paternal,11.68431031112435
Usp29,Imprinted,Paternal,WT_F3,WT Female,480,3962,4442,-0.7838811346240432,Paternal,12.117318426010003
Usp29,Imprinted,Paternal,HT_F1,HT Female,637,11593,12230,-0.8958299264104661,Paternal,13.578254742209703
Usp29,Imprinted,Paternal,HT_F2,HT Female,189,2765,2954,-0.8720379146919431,Paternal,11.528942415064895
Usp29,Imprinted,Paternal,HT_F3,HT Female,270,3519,3789,-0.8574821852731591,Paternal,11.887982133058454
Usp29,Imprinted,Paternal,KO_M1,KO Male,253,2028,2281,-0.7781674704077159,Paternal,11.156083076288681
Usp29,Imprinted,Paternal,KO_M2,KO Male,317,4390,4707,-0.8653069895899724,Paternal,12.200898605038445
Usp29,Imprinted,Paternal,KO_M3,KO Male,250,3745,3995,-0.8748435544430538,Paternal,11.964340867792417
Wt1,Tissue Dependent,Maternal,WT_M1,WT Male,2,0,2,1,Maternal,1.584962500721156
Wt1,Tissue Dependent,Maternal,WT_M2,WT Male,1,0,1,1,Maternal,1
Wt1,Tissue Dependent,Maternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Wt1,Tissue Dependent,Maternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Wt1,Tissue Dependent,Maternal,WT_F2,WT Female,1,0,1,1,Maternal,1
Wt1,Tissue Dependent,Maternal,WT_F3,WT Female,1,0,1,1,Maternal,1
Wt1,Tissue Dependent,Maternal,HT_F1,HT Female,1,0,1,1,Maternal,1
Wt1,Tissue Dependent,Maternal,HT_F2,HT Female,3,0,3,1,Maternal,2
Wt1,Tissue Dependent,Maternal,HT_F3,HT Female,1,0,1,1,Maternal,1
Wt1,Tissue Dependent,Maternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Wt1,Tissue Dependent,Maternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Wt1,Tissue Dependent,Maternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Xist,Imprinted,Paternal,WT_M1,WT Male,61,0,61,1,Maternal,5.954196310386875
Xist,Imprinted,Paternal,WT_M2,WT Male,3,0,3,1,Maternal,2
Xist,Imprinted,Paternal,WT_M3,WT Male,4,0,4,1,Maternal,2.321928094887362
Xist,Imprinted,Paternal,WT_F1,WT Female,24001,35366,59367,-0.1914363198409891,Not Imprinted,15.85739789170129
Xist,Imprinted,Paternal,WT_F2,WT Female,20439,24204,44643,-0.0843357301256636,Not Imprinted,15.446178674674245
Xist,Imprinted,Paternal,WT_F3,WT Female,30655,25361,56016,0.09450871179662954,Not Imprinted,15.773577101251474
Xist,Imprinted,Paternal,HT_F1,HT Female,33513,44269,77782,-0.13828392172996323,Not Imprinted,16.24716725846733
Xist,Imprinted,Paternal,HT_F2,HT Female,23390,15095,38485,0.21553852150188385,Not Imprinted,15.232046113570558
Xist,Imprinted,Paternal,HT_F3,HT Female,19681,41816,61497,-0.3599362570531896,Not Imprinted,15.908251872326534
Xist,Imprinted,Paternal,KO_M1,KO Male,1,0,1,1,Maternal,1
Xist,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Xist,Imprinted,Paternal,KO_M3,KO Male,32,0,32,1,Maternal,5.044394119358453
Xlr3b,Imprinted,Maternal,WT_M1,WT Male,40,0,40,1,Maternal,5.357552004618084
Xlr3b,Imprinted,Maternal,WT_M2,WT Male,236,0,236,1,Maternal,7.888743248898259
Xlr3b,Imprinted,Maternal,WT_M3,WT Male,73,0,73,1,Maternal,6.20945336562895
Xlr3b,Imprinted,Maternal,WT_F1,WT Female,68,8,76,0.7894736842105263,Maternal,6.266786540694901
Xlr3b,Imprinted,Maternal,WT_F2,WT Female,5,0,5,1,Maternal,2.584962500721156
Xlr3b,Imprinted,Maternal,WT_F3,WT Female,114,0,114,1,Maternal,6.845490050944375
Xlr3b,Imprinted,Maternal,HT_F1,HT Female,264,3,267,0.9775280898876404,Maternal,8.066089190457772
Xlr3b,Imprinted,Maternal,HT_F2,HT Female,83,0,83,1,Maternal,6.392317422778761
Xlr3b,Imprinted,Maternal,HT_F3,HT Female,239,0,239,1,Maternal,7.906890595608519
Xlr3b,Imprinted,Maternal,KO_M1,KO Male,62,0,62,1,Maternal,5.977279923499917
Xlr3b,Imprinted,Maternal,KO_M2,KO Male,146,0,146,1,Maternal,7.199672344836364
Xlr3b,Imprinted,Maternal,KO_M3,KO Male,240,0,240,1,Maternal,7.912889336229962
Zdbf2,Imprinted,Paternal,WT_M1,WT Male,2,2393,2395,-0.998329853862213,Paternal,11.226412192788786
Zdbf2,Imprinted,Paternal,WT_M2,WT Male,0,3672,3672,-1,Paternal,11.842743180731658
Zdbf2,Imprinted,Paternal,WT_M3,WT Male,3,1560,1563,-0.9961612284069098,Paternal,10.611024797307353
Zdbf2,Imprinted,Paternal,WT_F1,WT Female,2,2968,2970,-0.9986531986531987,Paternal,11.536732889835415
Zdbf2,Imprinted,Paternal,WT_F2,WT Female,10,2782,2792,-0.9928366762177651,Paternal,11.44759985827995
Zdbf2,Imprinted,Paternal,WT_F3,WT Female,0,3961,3961,-1,Paternal,11.952013164889486
Zdbf2,Imprinted,Paternal,HT_F1,HT Female,12,10884,10896,-0.9977973568281938,Paternal,13.41164338786908
Zdbf2,Imprinted,Paternal,HT_F2,HT Female,0,2779,2779,-1,Paternal,11.44086916761087
Zdbf2,Imprinted,Paternal,HT_F3,HT Female,9,2423,2432,-0.9925986842105263,Paternal,11.24852060493843
Zdbf2,Imprinted,Paternal,KO_M1,KO Male,3,3348,3351,-0.9982094897045658,Paternal,11.710806433699352
Zdbf2,Imprinted,Paternal,KO_M2,KO Male,13,4369,4382,-0.9940666362391603,Paternal,12.097702963524654
Zdbf2,Imprinted,Paternal,KO_M3,KO Male,0,3759,3759,-1,Paternal,11.876516946565
Zfp64,Imprinted,Paternal,WT_M1,WT Male,301,258,559,0.07692307692307693,Not Imprinted,9.129283016944967
Zfp64,Imprinted,Paternal,WT_M2,WT Male,492,466,958,0.027139874739039668,Not Imprinted,9.905387005018131
Zfp64,Imprinted,Paternal,WT_M3,WT Male,257,145,402,0.27860696517412936,Not Imprinted,8.654636028527968
Zfp64,Imprinted,Paternal,WT_F1,WT Female,387,231,618,0.2524271844660194,Not Imprinted,9.273795599214264
Zfp64,Imprinted,Paternal,WT_F2,WT Female,204,266,470,-0.13191489361702127,Not Imprinted,8.879583249612784
Zfp64,Imprinted,Paternal,WT_F3,WT Female,373,251,624,0.1955128205128205,Not Imprinted,9.287712379549449
Zfp64,Imprinted,Paternal,HT_F1,HT Female,592,359,951,0.24500525762355416,Not Imprinted,9.894817763307943
Zfp64,Imprinted,Paternal,HT_F2,HT Female,356,235,591,0.20473773265651438,Not Imprinted,9.20945336562895
Zfp64,Imprinted,Paternal,HT_F3,HT Female,331,243,574,0.15331010452961671,Not Imprinted,9.167418145831737
Zfp64,Imprinted,Paternal,KO_M1,KO Male,184,113,297,0.23905723905723905,Not Imprinted,8.219168520462162
Zfp64,Imprinted,Paternal,KO_M2,KO Male,352,224,576,0.2222222222222222,Not Imprinted,9.172427508645482
Zfp64,Imprinted,Paternal,KO_M3,KO Male,321,244,565,0.13628318584070798,Not Imprinted,9.144658242831882
Zim1,Imprinted,Maternal,WT_M1,WT Male,79,91,170,-0.07058823529411765,Not Imprinted,7.417852514885898
Zim1,Imprinted,Maternal,WT_M2,WT Male,184,159,343,0.0728862973760933,Not Imprinted,8.426264754702098
Zim1,Imprinted,Maternal,WT_M3,WT Male,71,65,136,0.04411764705882353,Not Imprinted,7.098032082960526
Zim1,Imprinted,Maternal,WT_F1,WT Female,145,109,254,0.14173228346456693,Not Imprinted,7.994353436858858
Zim1,Imprinted,Maternal,WT_F2,WT Female,97,145,242,-0.19834710743801653,Not Imprinted,7.924812503605781
Zim1,Imprinted,Maternal,WT_F3,WT Female,174,145,319,0.09090909090909091,Not Imprinted,8.321928094887362
Zim1,Imprinted,Maternal,HT_F1,HT Female,1109,247,1356,0.6356932153392331,Not Imprinted,10.406205005418855
Zim1,Imprinted,Maternal,HT_F2,HT Female,105,69,174,0.20689655172413793,Not Imprinted,7.451211111832329
Zim1,Imprinted,Maternal,HT_F3,HT Female,73,113,186,-0.21505376344086022,Not Imprinted,7.546894459887636
Zim1,Imprinted,Maternal,KO_M1,KO Male,128,41,169,0.514792899408284,Not Imprinted,7.409390936137702
Zim1,Imprinted,Maternal,KO_M2,KO Male,123,98,221,0.11312217194570136,Not Imprinted,7.794415866350106
Zim1,Imprinted,Maternal,KO_M3,KO Male,103,57,160,0.2875,Not Imprinted,7.330916878114617
Zim2,Imprinted,Maternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Zim2,Imprinted,Maternal,WT_M2,WT Male,2,0,2,1,Maternal,1.584962500721156
Zim2,Imprinted,Maternal,WT_M3,WT Male,1,0,1,1,Maternal,1
Zim2,Imprinted,Maternal,WT_F1,WT Female,7,0,7,1,Maternal,3
Zim2,Imprinted,Maternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Zim2,Imprinted,Maternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Zim2,Imprinted,Maternal,HT_F1,HT Female,4,0,4,1,Maternal,2.321928094887362
Zim2,Imprinted,Maternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Zim2,Imprinted,Maternal,HT_F3,HT Female,2,0,2,1,Maternal,1.584962500721156
Zim2,Imprinted,Maternal,KO_M1,KO Male,2,0,2,1,Maternal,1.584962500721156
Zim2,Imprinted,Maternal,KO_M2,KO Male,2,0,2,1,Maternal,1.584962500721156
Zim2,Imprinted,Maternal,KO_M3,KO Male,2,0,2,1,Maternal,1.584962500721156
Zim3,Imprinted,Maternal,WT_M1,WT Male,3,0,3,1,Maternal,2
Zim3,Imprinted,Maternal,WT_M2,WT Male,7,0,7,1,Maternal,3
Zim3,Imprinted,Maternal,WT_M3,WT Male,2,0,2,1,Maternal,1.584962500721156
Zim3,Imprinted,Maternal,WT_F1,WT Female,7,0,7,1,Maternal,3
Zim3,Imprinted,Maternal,WT_F2,WT Female,6,0,6,1,Maternal,2.807354922057604
Zim3,Imprinted,Maternal,WT_F3,WT Female,2,0,2,1,Maternal,1.584962500721156
Zim3,Imprinted,Maternal,HT_F1,HT Female,26,0,26,1,Maternal,4.754887502163468
Zim3,Imprinted,Maternal,HT_F2,HT Female,5,0,5,1,Maternal,2.584962500721156
Zim3,Imprinted,Maternal,HT_F3,HT Female,9,0,9,1,Maternal,3.321928094887362
Zim3,Imprinted,Maternal,KO_M1,KO Male,4,0,4,1,Maternal,2.321928094887362
Zim3,Imprinted,Maternal,KO_M2,KO Male,4,0,4,1,Maternal,2.321928094887362
Zim3,Imprinted,Maternal,KO_M3,KO Male,6,0,6,1,Maternal,2.807354922057604
